Year,Age,Time,Type,Country,Activity,Fatal (Y/N)
1988.0,21.0,17.0,0.0,177,336,0.0
1987.0,24.0,11.0,0.0,145,336,0.0
1985.0,33.0,13.0,0.0,177,47,0.0
1985.0,24.0,13.0,0.0,104,313,0.0
1983.0,17.0,11.0,0.0,145,313,0.0
1982.0,27.0,13.0,0.0,9,336,0.0
1982.0,75.0,13.0,0.0,177,341,1.0
1982.0,24.0,13.0,1.0,74,125,0.0
1981.0,19.0,13.0,0.0,177,4,1.0
1981.0,30.0,17.0,0.0,145,341,0.0
1977.0,24.0,13.0,0.0,145,324,0.0
1976.0,19.0,16.0,0.0,145,356,0.0
1975.0,21.0,13.0,0.0,145,231,0.0
1975.0,18.0,16.0,0.0,177,341,0.0
1973.0,20.0,13.0,0.0,64,142,1.0
1973.0,57.0,13.0,0.0,95,341,1.0
1973.0,13.0,8.0,0.0,145,336,0.0
1972.0,25.0,15.0,0.0,100,341,0.0
1972.0,45.0,13.0,0.0,9,97,0.0
1971.0,24.0,11.0,0.0,145,341,1.0
1971.0,24.0,16.0,0.0,9,341,0.0
1970.0,24.0,13.0,0.0,177,336,0.0
1970.0,16.0,13.0,0.0,100,341,0.0
1970.0,15.0,13.0,0.0,121,140,0.0
1969.0,24.0,13.0,0.0,177,97,0.0
1968.0,24.0,13.0,0.0,100,97,0.0
1967.0,22.0,14.0,0.0,145,336,0.0
1966.0,33.0,13.0,0.0,35,341,1.0
1966.0,20.0,13.0,0.0,160,341,1.0
1966.0,30.0,13.0,0.0,9,313,0.0
1965.0,39.0,13.0,0.0,184,354,0.0
1965.0,28.0,11.0,0.0,177,313,0.0
1964.0,32.0,14.0,0.0,160,341,1.0
1964.0,12.0,13.0,0.0,177,131,0.0
1964.0,24.0,13.0,0.0,9,140,0.0
1961.0,57.0,14.0,0.0,177,313,0.0
1961.0,21.0,13.0,0.0,9,313,0.0
1961.0,33.0,15.0,0.0,110,138,0.0
1959.0,24.0,13.0,1.0,125,125,1.0
1959.0,19.0,10.0,0.0,177,313,0.0
1958.0,15.0,13.0,0.0,177,341,0.0
1957.0,24.0,13.0,1.0,117,24,0.0
1956.0,24.0,13.0,0.0,121,125,0.0
1955.0,24.0,13.0,0.0,177,125,0.0
1954.0,24.0,13.0,0.0,121,341,1.0
1953.0,24.0,13.0,0.0,177,324,0.0
1952.0,40.0,13.0,0.0,177,341,1.0
1950.0,27.0,8.0,0.0,44,179,0.0
1950.0,27.0,10.0,0.0,145,364,0.0
1950.0,24.0,13.0,1.0,9,299,0.0
1950.0,24.0,13.0,0.0,152,313,0.0
1949.0,24.0,13.0,0.0,95,35,0.0
1947.0,9.0,13.0,0.0,9,125,0.0
1947.0,16.0,13.0,0.0,9,125,0.0
1946.0,23.0,13.0,0.0,9,341,0.0
1946.0,12.0,13.0,0.0,70,126,0.0
1945.0,24.0,13.0,1.0,125,26,1.0
1945.0,37.0,16.0,0.0,145,382,0.0
1944.0,24.0,13.0,1.0,9,125,0.0
1943.0,22.0,13.0,0.0,71,341,0.0
1942.0,24.0,16.0,0.0,9,364,0.0
1942.0,20.0,13.0,0.0,74,280,0.0
1941.0,24.0,17.0,1.0,117,95,1.0
1939.0,24.0,13.0,0.0,121,341,1.0
1938.0,24.0,13.0,0.0,177,125,0.0
1938.0,27.0,13.0,0.0,177,126,0.0
1938.0,25.0,13.0,0.0,9,157,1.0
1938.0,24.0,13.0,0.0,33,125,1.0
1936.0,24.0,13.0,0.0,177,98,0.0
1936.0,24.0,13.0,0.0,9,280,0.0
1935.0,20.0,13.0,0.0,9,101,0.0
1933.0,24.0,13.0,0.0,177,324,0.0
1931.0,23.0,13.0,0.0,36,341,1.0
1930.0,24.0,13.0,1.0,93,341,1.0
1929.0,20.0,15.0,0.0,9,47,1.0
1924.0,24.0,13.0,0.0,95,354,1.0
1923.0,24.0,13.0,1.0,9,22,1.0
1912.0,24.0,13.0,0.0,9,156,0.0
1912.0,7.0,13.0,0.0,49,384,1.0
1912.0,24.0,13.0,0.0,151,120,1.0
1910.0,24.0,13.0,0.0,120,120,1.0
1909.0,24.0,13.0,0.0,9,120,1.0
1909.0,24.0,13.0,0.0,177,120,1.0
1909.0,16.0,13.0,0.0,177,341,0.0
1908.0,24.0,13.0,1.0,177,354,1.0
1904.0,24.0,13.0,0.0,36,209,1.0
1903.0,24.0,13.0,0.0,177,125,1.0
1902.0,24.0,13.0,0.0,177,125,0.0
1899.0,24.0,13.0,1.0,9,125,0.0
1892.0,24.0,13.0,0.0,9,125,0.0
1890.0,24.0,13.0,0.0,35,341,0.0
1888.0,24.0,13.0,0.0,67,341,0.0
1887.0,24.0,13.0,1.0,11,282,1.0
1977.0,24.0,13.0,0.0,184,319,1.0
2023.0,24.0,10.0,0.0,177,125,0.0
2022.0,15.0,13.0,0.0,177,125,0.0
2022.0,62.0,13.0,0.0,89,125,0.0
2022.0,8.0,13.0,0.0,163,242,0.0
2021.0,24.0,13.0,0.0,17,341,0.0
2021.0,7.0,11.0,0.0,177,341,0.0
2021.0,38.0,11.0,0.0,145,47,1.0
2020.0,39.0,14.0,0.0,155,341,1.0
2020.0,12.0,13.0,0.0,163,242,0.0
2019.0,24.0,15.0,0.0,95,125,0.0
2019.0,26.0,8.0,0.0,177,344,0.0
2019.0,45.0,13.0,0.0,106,279,0.0
2018.0,24.0,18.0,0.0,9,336,0.0
2018.0,19.0,13.0,0.0,11,131,0.0
2017.0,37.0,10.0,0.0,9,336,0.0
2017.0,20.0,13.0,0.0,177,359,0.0
2017.0,28.0,11.0,0.0,130,47,1.0
2017.0,24.0,13.0,0.0,95,125,0.0
2016.0,59.0,10.0,0.0,177,125,0.0
2015.0,28.0,13.0,0.0,177,336,0.0
2015.0,47.0,11.0,0.0,177,47,0.0
2015.0,6.0,12.0,0.0,177,341,0.0
2014.0,23.0,11.0,0.0,9,336,0.0
2014.0,52.0,20.0,0.0,177,125,0.0
2014.0,24.0,15.0,0.0,177,324,0.0
2014.0,8.0,13.0,0.0,177,54,0.0
2014.0,51.0,15.0,0.0,130,336,0.0
2014.0,24.0,13.0,0.0,167,125,0.0
2013.0,11.0,17.0,0.0,177,54,0.0
2013.0,64.0,16.0,0.0,11,72,0.0
2013.0,18.0,13.0,0.0,17,341,1.0
2013.0,24.0,16.0,0.0,9,336,0.0
2013.0,32.0,13.0,0.0,177,97,0.0
2013.0,53.0,12.0,0.0,51,187,0.0
2013.0,50.0,13.0,0.0,177,341,0.0
2012.0,22.0,16.0,0.0,130,336,1.0
2012.0,34.0,9.0,0.0,9,313,0.0
2011.0,37.0,12.0,0.0,177,336,0.0
2011.0,7.0,13.0,1.0,177,242,0.0
2011.0,14.0,13.0,0.0,177,376,0.0
2011.0,24.0,13.0,0.0,177,325,0.0
2011.0,24.0,13.0,0.0,9,336,0.0
2011.0,49.0,18.0,0.0,9,97,1.0
2011.0,24.0,13.0,0.0,95,287,0.0
2010.0,19.0,8.0,0.0,177,47,1.0
2010.0,24.0,14.0,0.0,145,336,0.0
2010.0,15.0,17.0,0.0,9,336,0.0
2009.0,55.0,11.0,0.0,9,341,0.0
2009.0,31.0,16.0,0.0,177,125,0.0
2009.0,37.0,11.0,0.0,145,336,0.0
2009.0,49.0,10.0,0.0,177,336,0.0
2009.0,24.0,9.0,1.0,9,125,0.0
2008.0,24.0,13.0,1.0,9,398,0.0
2008.0,15.0,20.0,0.0,145,125,0.0
2008.0,24.0,10.0,0.0,177,336,0.0
2008.0,52.0,13.0,0.0,45,125,0.0
2008.0,24.0,18.0,0.0,120,341,0.0
2008.0,30.0,15.0,0.0,177,336,0.0
2007.0,30.0,16.0,0.0,177,341,0.0
2007.0,9.0,14.0,0.0,177,54,0.0
2007.0,19.0,17.0,0.0,9,336,0.0
2007.0,29.0,13.0,0.0,177,336,0.0
2006.0,23.0,13.0,0.0,177,336,0.0
2006.0,24.0,13.0,0.0,145,336,0.0
2006.0,59.0,12.0,0.0,177,378,0.0
2006.0,28.0,13.0,0.0,177,313,0.0
2005.0,14.0,11.0,0.0,177,341,1.0
2005.0,33.0,17.0,0.0,177,341,0.0
2005.0,25.0,23.0,0.0,9,125,0.0
2004.0,24.0,13.0,0.0,104,97,0.0
2004.0,24.0,13.0,1.0,9,125,0.0
2003.0,10.0,10.0,0.0,177,383,0.0
2003.0,24.0,13.0,0.0,17,186,0.0
2002.0,36.0,16.0,0.0,17,341,1.0
2002.0,20.0,13.0,0.0,9,125,0.0
2001.0,24.0,13.0,1.0,24,298,1.0
2000.0,28.0,13.0,0.0,161,341,1.0
2000.0,45.0,13.0,0.0,177,309,0.0
2000.0,19.0,14.0,0.0,177,324,0.0
2000.0,24.0,13.0,1.0,104,23,1.0
1999.0,45.0,17.0,0.0,177,47,0.0
1998.0,9.0,14.0,0.0,177,341,1.0
1998.0,19.0,13.0,0.0,145,336,0.0
1997.0,24.0,13.0,0.0,145,299,0.0
1997.0,24.0,13.0,0.0,177,377,0.0
1997.0,41.0,18.0,0.0,9,392,1.0
1996.0,31.0,7.0,0.0,177,336,0.0
1996.0,8.0,19.0,0.0,177,324,0.0
1995.0,18.0,14.0,0.0,177,336,0.0
1994.0,35.0,13.0,0.0,177,313,0.0
1994.0,24.0,13.0,0.0,145,313,1.0
1993.0,24.0,13.0,1.0,9,125,0.0
1993.0,29.0,16.0,0.0,177,336,0.0
1992.0,16.0,14.0,0.0,130,336,1.0
1992.0,24.0,15.0,0.0,106,309,0.0
1991.0,65.0,13.0,0.0,64,341,1.0
1991.0,18.0,13.0,0.0,9,279,0.0
1990.0,25.0,16.0,0.0,177,336,0.0
1990.0,19.0,12.0,0.0,177,336,0.0
1990.0,29.0,13.0,0.0,9,336,0.0
1989.0,31.0,13.0,0.0,177,336,0.0
1988.0,20.0,17.0,0.0,145,336,0.0
1987.0,12.0,11.0,0.0,177,378,0.0
1985.0,24.0,13.0,0.0,177,138,0.0
1985.0,33.0,12.0,0.0,9,138,1.0
1985.0,15.0,18.0,0.0,145,341,0.0
1984.0,24.0,13.0,0.0,177,336,0.0
1983.0,20.0,13.0,0.0,177,378,0.0
1983.0,24.0,17.0,0.0,11,313,0.0
1981.0,24.0,13.0,0.0,130,313,0.0
1981.0,59.0,13.0,0.0,177,97,0.0
1980.0,24.0,13.0,1.0,125,298,1.0
1980.0,52.0,13.0,0.0,145,138,1.0
1978.0,27.0,16.0,0.0,145,313,0.0
1976.0,24.0,13.0,1.0,145,44,0.0
1976.0,10.0,13.0,0.0,177,242,0.0
1975.0,35.0,13.0,0.0,9,123,0.0
1975.0,10.0,13.0,0.0,177,35,0.0
1974.0,17.0,13.0,0.0,177,341,1.0
1974.0,11.0,13.0,0.0,177,341,0.0
1974.0,24.0,13.0,1.0,145,125,0.0
1974.0,33.0,14.0,0.0,145,341,0.0
1972.0,24.0,13.0,0.0,177,313,0.0
1972.0,30.0,20.0,0.0,145,299,0.0
1970.0,24.0,13.0,1.0,74,125,0.0
1970.0,35.0,12.0,0.0,71,341,1.0
1969.0,15.0,13.0,0.0,177,336,0.0
1968.0,33.0,13.0,0.0,177,378,0.0
1968.0,35.0,13.0,0.0,145,378,0.0
1967.0,21.0,13.0,0.0,49,140,0.0
1967.0,26.0,17.0,0.0,177,313,0.0
1965.0,15.0,13.0,0.0,103,314,1.0
1965.0,8.0,15.0,0.0,118,382,0.0
1965.0,20.0,16.0,0.0,145,47,0.0
1963.0,18.0,14.0,0.0,121,125,0.0
1963.0,27.0,12.0,0.0,145,138,0.0
1963.0,24.0,13.0,0.0,138,125,1.0
1962.0,24.0,12.0,1.0,145,125,0.0
1961.0,19.0,13.0,0.0,35,341,1.0
1960.0,24.0,13.0,0.0,152,313,0.0
1960.0,20.0,13.0,0.0,121,125,0.0
1959.0,24.0,12.0,1.0,125,406,1.0
1959.0,15.0,18.0,0.0,177,324,0.0
1959.0,24.0,13.0,0.0,177,103,0.0
1959.0,27.0,13.0,1.0,24,78,1.0
1959.0,33.0,17.0,0.0,177,138,1.0
1959.0,43.0,13.0,0.0,9,97,0.0
1959.0,24.0,13.0,0.0,9,313,0.0
1958.0,15.0,13.0,0.0,177,336,1.0
1956.0,8.0,13.0,0.0,9,341,0.0
1955.0,24.0,13.0,0.0,121,341,0.0
1952.0,19.0,2.0,0.0,74,125,1.0
1950.0,24.0,13.0,0.0,135,97,0.0
1950.0,11.0,13.0,0.0,177,341,0.0
1950.0,24.0,13.0,0.0,145,378,0.0
1948.0,24.0,13.0,1.0,177,60,1.0
1947.0,20.0,13.0,0.0,145,341,0.0
1946.0,24.0,13.0,1.0,9,125,0.0
1942.0,24.0,13.0,0.0,117,171,0.0
1941.0,24.0,13.0,1.0,146,151,0.0
1941.0,34.0,13.0,0.0,9,125,0.0
1939.0,24.0,13.0,0.0,9,236,0.0
1937.0,18.0,17.0,0.0,9,341,1.0
1937.0,24.0,13.0,0.0,136,265,0.0
1936.0,24.0,13.0,0.0,9,365,0.0
1936.0,24.0,13.0,0.0,9,97,0.0
1936.0,24.0,13.0,0.0,9,97,0.0
1933.0,24.0,13.0,0.0,9,97,0.0
1933.0,24.0,13.0,0.0,9,236,0.0
1932.0,32.0,13.0,0.0,177,125,0.0
1932.0,24.0,13.0,0.0,125,395,1.0
1929.0,24.0,13.0,1.0,81,282,1.0
1928.0,24.0,13.0,0.0,9,236,1.0
1926.0,24.0,13.0,0.0,145,341,0.0
1922.0,24.0,13.0,0.0,177,141,0.0
1921.0,21.0,15.0,0.0,125,341,1.0
1919.0,24.0,17.0,0.0,9,341,0.0
1916.0,24.0,13.0,0.0,177,126,1.0
1915.0,24.0,13.0,0.0,9,97,0.0
1914.0,24.0,13.0,0.0,177,125,0.0
1911.0,23.0,13.0,0.0,9,97,0.0
1911.0,64.0,13.0,0.0,145,35,1.0
1906.0,24.0,13.0,1.0,69,354,1.0
1899.0,24.0,13.0,0.0,11,120,1.0
1895.0,14.0,13.0,0.0,9,35,1.0
1891.0,24.0,13.0,0.0,9,341,0.0
1891.0,24.0,13.0,0.0,22,193,1.0
1887.0,24.0,13.0,0.0,106,341,1.0
1887.0,24.0,13.0,1.0,115,58,0.0
1885.0,24.0,13.0,0.0,8,120,1.0
1876.0,24.0,13.0,0.0,9,341,1.0
1874.0,24.0,13.0,0.0,95,35,1.0
1867.0,24.0,13.0,0.0,42,341,1.0
1867.0,24.0,13.0,1.0,36,400,1.0
1866.0,24.0,13.0,0.0,177,35,1.0
2023.0,65.0,17.0,0.0,177,378,0.0
2023.0,49.0,13.0,0.0,177,341,0.0
2023.0,20.0,15.0,0.0,177,313,0.0
2023.0,39.0,13.0,0.0,145,97,0.0
2023.0,8.0,13.0,0.0,9,125,0.0
2022.0,24.0,13.0,0.0,11,97,0.0
2022.0,16.0,17.0,0.0,177,336,0.0
2022.0,24.0,13.0,0.0,177,341,0.0
2022.0,12.0,13.0,0.0,177,118,0.0
2021.0,27.0,10.0,0.0,177,313,0.0
2021.0,26.0,13.0,0.0,106,336,0.0
2021.0,36.0,13.0,0.0,177,313,1.0
2021.0,21.0,11.0,0.0,177,378,0.0
2021.0,68.0,8.0,0.0,177,341,0.0
2020.0,31.0,13.0,0.0,177,47,0.0
2020.0,23.0,15.0,0.0,177,324,0.0
2020.0,63.0,15.0,0.0,177,341,1.0
2020.0,30.0,13.0,0.0,104,392,1.0
2020.0,16.0,17.0,1.0,177,47,0.0
2019.0,44.0,13.0,2.0,131,309,1.0
2019.0,40.0,11.0,0.0,177,336,0.0
2019.0,43.0,8.0,0.0,9,227,0.0
2019.0,32.0,17.0,0.0,11,309,0.0
2019.0,18.0,16.0,0.0,177,336,0.0
2019.0,24.0,13.0,0.0,11,313,0.0
2017.0,34.0,23.0,0.0,177,125,0.0
2017.0,24.0,13.0,0.0,151,341,0.0
2017.0,24.0,13.0,0.0,51,336,0.0
2017.0,17.0,13.0,0.0,177,336,0.0
2016.0,31.0,16.0,0.0,104,313,0.0
2015.0,44.0,11.0,0.0,177,341,0.0
2015.0,24.0,13.0,0.0,49,313,0.0
2015.0,31.0,13.0,0.0,177,184,0.0
2015.0,23.0,13.0,0.0,11,313,0.0
2015.0,24.0,15.0,0.0,177,341,0.0
2015.0,35.0,6.0,0.0,9,336,0.0
2014.0,24.0,13.0,1.0,9,125,0.0
2014.0,16.0,13.0,0.0,151,242,0.0
2014.0,24.0,13.0,0.0,151,341,0.0
2014.0,24.0,13.0,0.0,177,341,0.0
2014.0,61.0,17.0,0.0,177,341,0.0
2014.0,40.0,15.0,0.0,177,341,0.0
2013.0,77.0,11.0,0.0,11,287,0.0
2013.0,74.0,11.0,0.0,145,341,1.0
2013.0,7.0,10.0,0.0,177,324,0.0
2013.0,50.0,11.0,0.0,11,97,0.0
2012.0,29.0,13.0,0.0,166,341,0.0
2012.0,27.0,13.0,1.0,9,185,0.0
2012.0,24.0,5.0,1.0,9,86,0.0
2011.0,41.0,13.0,0.0,177,336,0.0
2011.0,17.0,13.0,0.0,80,341,1.0
2011.0,24.0,13.0,0.0,132,325,0.0
2011.0,58.0,13.0,0.0,9,309,0.0
2010.0,24.0,13.0,0.0,69,336,0.0
2010.0,10.0,10.0,0.0,177,341,0.0
2010.0,9.0,19.0,0.0,151,341,0.0
2009.0,27.0,16.0,0.0,177,336,0.0
2008.0,24.0,13.0,1.0,9,125,0.0
2008.0,34.0,17.0,0.0,9,279,0.0
2008.0,40.0,16.0,0.0,177,336,0.0
2008.0,24.0,14.0,0.0,177,336,0.0
2008.0,66.0,7.0,0.0,177,341,1.0
2007.0,24.0,13.0,0.0,177,255,0.0
2007.0,42.0,10.0,0.0,9,336,0.0
2006.0,40.0,11.0,0.0,9,336,0.0
2006.0,15.0,16.0,0.0,177,313,0.0
2006.0,18.0,11.0,0.0,9,378,0.0
2005.0,35.0,13.0,0.0,11,97,0.0
2005.0,11.0,11.0,0.0,177,54,0.0
2005.0,24.0,18.0,0.0,177,88,0.0
2005.0,32.0,9.0,0.0,145,336,0.0
2005.0,24.0,13.0,0.0,9,313,0.0
2004.0,16.0,19.0,0.0,177,378,0.0
2004.0,24.0,13.0,0.0,9,97,0.0
2004.0,16.0,14.0,0.0,145,336,0.0
2004.0,24.0,14.0,0.0,179,341,0.0
2003.0,17.0,14.0,0.0,177,336,0.0
2003.0,17.0,13.0,0.0,177,336,0.0
2003.0,51.0,13.0,0.0,177,341,0.0
2003.0,50.0,8.0,0.0,177,336,0.0
2002.0,34.0,10.0,0.0,177,341,0.0
2002.0,29.0,17.0,0.0,177,341,0.0
2002.0,24.0,13.0,0.0,121,32,1.0
2002.0,24.0,13.0,0.0,177,299,0.0
2001.0,10.0,18.0,0.0,177,341,1.0
2001.0,24.0,13.0,0.0,9,309,0.0
2001.0,24.0,13.0,0.0,177,336,0.0
2000.0,24.0,14.0,0.0,177,54,0.0
2000.0,24.0,13.0,0.0,177,125,0.0
1999.0,12.0,13.0,0.0,106,35,0.0
1999.0,41.0,6.0,0.0,93,341,0.0
1999.0,24.0,13.0,1.0,177,89,0.0
1998.0,28.0,16.0,0.0,11,313,0.0
1998.0,20.0,9.0,0.0,145,47,1.0
1995.0,17.0,13.0,0.0,177,336,0.0
1995.0,14.0,13.0,0.0,177,336,0.0
1995.0,24.0,13.0,0.0,130,48,1.0
1995.0,29.0,15.0,0.0,9,17,1.0
1995.0,20.0,8.0,0.0,177,378,0.0
1994.0,24.0,13.0,0.0,17,341,1.0
1994.0,24.0,17.0,0.0,177,125,0.0
1994.0,33.0,16.0,0.0,145,341,0.0
1991.0,38.0,9.0,0.0,177,336,0.0
1991.0,22.0,13.0,0.0,9,336,0.0
1989.0,24.0,17.0,0.0,130,336,1.0
1989.0,16.0,13.0,0.0,177,336,0.0
1988.0,21.0,13.0,0.0,177,336,0.0
1988.0,27.0,9.0,0.0,177,336,0.0
1987.0,24.0,13.0,0.0,177,336,0.0
1986.0,23.0,13.0,0.0,177,336,0.0
1983.0,21.0,16.0,0.0,177,336,0.0
1982.0,24.0,11.0,0.0,177,279,0.0
1982.0,20.0,16.0,0.0,145,341,0.0
1981.0,24.0,13.0,0.0,145,174,0.0
1980.0,24.0,13.0,0.0,75,313,0.0
1980.0,61.0,13.0,0.0,145,125,0.0
1979.0,49.0,13.0,0.0,177,185,0.0
1978.0,24.0,13.0,0.0,9,279,0.0
1975.0,19.0,13.0,0.0,145,336,0.0
1974.0,24.0,13.0,1.0,9,125,0.0
1974.0,24.0,13.0,0.0,177,336,0.0
1974.0,22.0,13.0,0.0,145,313,0.0
1974.0,24.0,13.0,0.0,100,341,1.0
1973.0,20.0,12.0,0.0,100,341,1.0
1972.0,24.0,13.0,0.0,91,138,0.0
1968.0,17.0,13.0,0.0,11,313,0.0
1966.0,29.0,13.0,0.0,9,313,0.0
1965.0,24.0,13.0,0.0,121,316,0.0
1965.0,24.0,13.0,0.0,128,324,0.0
1964.0,24.0,13.0,0.0,177,347,0.0
1964.0,13.0,13.0,0.0,120,302,1.0
1964.0,24.0,13.0,0.0,106,210,0.0
1964.0,17.0,11.0,0.0,145,324,0.0
1963.0,13.0,18.0,0.0,145,162,0.0
1963.0,24.0,13.0,0.0,121,378,0.0
1963.0,35.0,3.0,0.0,118,125,0.0
1963.0,24.0,13.0,1.0,145,125,0.0
1962.0,24.0,14.0,0.0,177,324,0.0
1962.0,31.0,13.0,0.0,177,113,0.0
1962.0,24.0,13.0,0.0,9,125,0.0
1961.0,24.0,13.0,0.0,74,125,0.0
1961.0,24.0,13.0,1.0,177,313,0.0
1961.0,24.0,13.0,0.0,9,313,0.0
1960.0,24.0,13.0,0.0,9,125,0.0
1960.0,24.0,16.0,0.0,177,324,0.0
1960.0,24.0,15.0,0.0,177,341,0.0
1960.0,16.0,13.0,0.0,177,341,0.0
1959.0,24.0,13.0,0.0,179,120,0.0
1959.0,24.0,13.0,0.0,121,125,0.0
1958.0,32.0,14.0,0.0,3,73,1.0
1958.0,8.0,16.0,0.0,177,342,0.0
1958.0,24.0,13.0,0.0,121,313,1.0
1957.0,23.0,16.0,0.0,145,131,1.0
1957.0,17.0,11.0,0.0,177,324,0.0
1957.0,18.0,13.0,0.0,36,125,1.0
1955.0,22.0,18.0,0.0,9,47,1.0
1954.0,62.0,13.0,0.0,175,125,0.0
1954.0,24.0,13.0,0.0,9,341,0.0
1953.0,24.0,13.0,0.0,177,85,0.0
1952.0,25.0,13.0,0.0,9,126,0.0
1951.0,19.0,12.0,0.0,145,47,0.0
1948.0,24.0,13.0,0.0,145,57,0.0
1948.0,24.0,13.0,0.0,9,331,0.0
1947.0,29.0,11.0,0.0,117,213,0.0
1947.0,24.0,13.0,1.0,9,125,0.0
1946.0,24.0,13.0,0.0,123,41,0.0
1944.0,24.0,13.0,1.0,184,178,1.0
1943.0,31.0,16.0,0.0,145,341,1.0
1942.0,24.0,13.0,1.0,8,354,0.0
1941.0,23.0,13.0,1.0,146,151,0.0
1941.0,24.0,12.0,1.0,177,125,0.0
1940.0,24.0,15.0,1.0,9,62,0.0
1940.0,24.0,13.0,1.0,141,46,0.0
1936.0,24.0,13.0,0.0,9,359,0.0
1936.0,13.0,18.0,0.0,9,343,1.0
1934.0,24.0,13.0,0.0,9,125,0.0
1933.0,17.0,13.0,0.0,9,236,0.0
1931.0,18.0,13.0,0.0,36,341,1.0
1929.0,12.0,13.0,0.0,9,196,0.0
1929.0,27.0,13.0,0.0,177,157,0.0
1928.0,24.0,13.0,0.0,74,388,0.0
1927.0,24.0,11.0,0.0,145,47,0.0
1923.0,24.0,13.0,1.0,177,125,0.0
1922.0,24.0,13.0,1.0,177,125,0.0
1922.0,24.0,13.0,0.0,9,341,1.0
1921.0,24.0,13.0,0.0,36,120,1.0
1919.0,24.0,13.0,0.0,106,341,0.0
1916.0,24.0,6.0,0.0,9,341,1.0
1915.0,24.0,13.0,0.0,95,125,1.0
1913.0,24.0,13.0,0.0,130,341,1.0
1911.0,24.0,13.0,0.0,177,120,1.0
1911.0,22.0,13.0,1.0,9,10,0.0
1908.0,24.0,13.0,0.0,151,120,1.0
1907.0,24.0,11.0,0.0,9,35,0.0
1906.0,24.0,13.0,0.0,9,341,1.0
1904.0,24.0,13.0,0.0,36,291,1.0
1899.0,24.0,13.0,0.0,74,35,1.0
1898.0,24.0,13.0,1.0,177,208,1.0
1892.0,21.0,13.0,0.0,9,125,0.0
1889.0,24.0,13.0,0.0,9,120,1.0
1888.0,24.0,13.0,0.0,9,395,1.0
1885.0,24.0,13.0,0.0,9,35,0.0
1885.0,24.0,13.0,0.0,145,125,0.0
1882.0,24.0,13.0,0.0,76,74,0.0
1882.0,24.0,13.0,0.0,8,120,1.0
1880.0,24.0,13.0,1.0,9,363,1.0
1874.0,24.0,13.0,0.0,9,35,0.0
1851.0,24.0,13.0,0.0,177,156,0.0
1847.0,24.0,13.0,0.0,177,378,0.0
1816.0,24.0,13.0,0.0,177,341,1.0
2023.0,24.0,8.0,0.0,9,336,0.0
2022.0,50.0,10.0,0.0,177,341,0.0
2022.0,39.0,7.0,0.0,145,341,1.0
2021.0,24.0,13.0,0.0,104,313,1.0
2021.0,17.0,19.0,1.0,9,331,0.0
2020.0,4.0,13.0,0.0,51,341,0.0
2020.0,12.0,13.0,1.0,177,301,0.0
2019.0,17.0,17.0,0.0,9,336,0.0
2019.0,28.0,13.0,0.0,177,336,0.0
2019.0,24.0,13.0,0.0,28,97,0.0
2019.0,32.0,17.0,0.0,95,341,0.0
2018.0,31.0,6.0,1.0,9,185,0.0
2018.0,25.0,18.0,0.0,106,336,0.0
2018.0,24.0,10.0,0.0,177,345,0.0
2018.0,24.0,18.0,1.0,9,341,0.0
2017.0,13.0,13.0,0.0,151,47,0.0
2017.0,3.0,13.0,0.0,177,378,0.0
2017.0,14.0,13.0,0.0,177,341,0.0
2017.0,41.0,13.0,0.0,173,313,0.0
2017.0,24.0,17.0,0.0,177,341,0.0
2017.0,24.0,14.0,0.0,106,47,0.0
2017.0,21.0,17.0,0.0,177,341,0.0
2017.0,39.0,13.0,0.0,9,183,0.0
2017.0,24.0,14.0,1.0,177,185,0.0
2016.0,24.0,13.0,0.0,9,336,0.0
2016.0,24.0,14.0,0.0,177,378,0.0
2016.0,15.0,17.0,0.0,177,336,0.0
2016.0,69.0,10.0,0.0,104,382,1.0
2016.0,24.0,9.0,0.0,177,313,0.0
2015.0,26.0,13.0,0.0,11,204,0.0
2015.0,16.0,17.0,0.0,177,378,0.0
2015.0,57.0,5.0,1.0,9,265,0.0
2014.0,18.0,16.0,0.0,177,336,0.0
2014.0,24.0,13.0,0.0,177,187,0.0
2014.0,7.0,13.0,0.0,177,341,0.0
2014.0,24.0,7.0,0.0,177,336,0.0
2014.0,43.0,13.0,0.0,76,336,0.0
2013.0,24.0,23.0,0.0,177,341,0.0
2013.0,63.0,15.0,0.0,177,378,0.0
2013.0,34.0,13.0,0.0,138,138,0.0
2012.0,21.0,16.0,0.0,177,336,0.0
2012.0,31.0,13.0,0.0,177,378,0.0
2012.0,24.0,13.0,0.0,9,336,0.0
2012.0,22.0,15.0,0.0,177,336,0.0
2011.0,38.0,15.0,0.0,130,47,1.0
2011.0,30.0,16.0,0.0,138,341,1.0
2011.0,24.0,13.0,0.0,177,336,0.0
2010.0,24.0,13.0,1.0,9,125,0.0
2010.0,20.0,12.0,0.0,9,309,0.0
2010.0,19.0,13.0,0.0,177,336,0.0
2010.0,68.0,16.0,0.0,177,336,0.0
2010.0,24.0,14.0,0.0,42,341,0.0
2009.0,14.0,6.0,0.0,9,336,0.0
2009.0,31.0,9.0,0.0,177,336,0.0
2008.0,10.0,13.0,0.0,9,54,0.0
2008.0,47.0,14.0,0.0,177,341,0.0
2007.0,24.0,13.0,0.0,9,341,0.0
2007.0,24.0,7.0,0.0,42,341,0.0
2007.0,24.0,10.0,0.0,177,341,0.0
