Year,Age,Time,outlier,Type,Country_group,Activity_group,Fatal (Y/N)
2011.0,37.0,12.0,1,0.0,0,0,0.0
2011.0,48.0,19.0,1,1.0,5,1,0.0
2011.0,7.0,14.0,1,1.0,0,0,0.0
2011.0,14.0,14.0,1,0.0,0,2,0.0
2011.0,24.0,14.0,1,0.0,0,1,0.0
2011.0,24.0,14.0,1,0.0,5,0,0.0
2011.0,49.0,18.0,1,0.0,5,3,1.0
2011.0,24.0,14.0,1,0.0,5,2,0.0
2010.0,19.0,8.0,1,0.0,0,0,1.0
2010.0,24.0,14.0,1,0.0,5,0,0.0
2010.0,15.0,17.0,1,0.0,5,0,0.0
2009.0,55.0,11.0,1,0.0,5,1,0.0
2009.0,31.0,16.0,1,0.0,0,2,0.0
2009.0,37.0,11.0,1,0.0,5,0,0.0
2009.0,49.0,10.0,1,0.0,0,0,0.0
2009.0,24.0,9.0,1,1.0,5,2,0.0
2008.0,24.0,14.0,1,1.0,5,3,0.0
2008.0,15.0,20.0,1,0.0,5,2,0.0
2008.0,24.0,10.0,1,0.0,0,0,0.0
2008.0,52.0,14.0,1,0.0,5,2,0.0
2008.0,24.0,18.0,1,0.0,5,0,0.0
2008.0,30.0,15.0,1,0.0,0,0,0.0
2007.0,30.0,16.0,1,0.0,0,1,0.0
2007.0,9.0,14.0,1,0.0,0,0,0.0
2007.0,9.0,16.0,1,1.0,0,0,0.0
2007.0,19.0,17.0,1,0.0,5,0,0.0
2007.0,29.0,13.0,1,0.0,0,0,0.0
2007.0,24.0,14.0,1,0.0,5,3,0.0
2006.0,23.0,14.0,1,0.0,0,0,0.0
2006.0,24.0,14.0,1,0.0,5,0,0.0
2006.0,59.0,12.0,1,0.0,0,1,0.0
2006.0,28.0,14.0,1,0.0,0,2,0.0
2006.0,24.0,12.0,1,0.0,0,3,0.0
2005.0,14.0,11.0,1,0.0,0,0,1.0
2005.0,33.0,17.0,1,0.0,0,1,0.0
2005.0,25.0,23.0,1,0.0,5,2,0.0
2004.0,24.0,14.0,1,0.0,5,3,0.0
2004.0,24.0,14.0,1,1.0,5,2,0.0
2003.0,24.0,13.0,1,1.0,0,1,0.0
2003.0,10.0,10.0,1,0.0,0,0,0.0
2003.0,24.0,14.0,1,0.0,5,3,0.0
2002.0,36.0,16.0,1,0.0,5,1,1.0
2002.0,24.0,14.0,1,1.0,5,3,0.0
2002.0,20.0,14.0,1,0.0,5,2,0.0
2001.0,24.0,14.0,1,1.0,5,0,1.0
2000.0,28.0,14.0,1,0.0,5,1,1.0
2000.0,45.0,14.0,1,0.0,0,3,0.0
2000.0,19.0,14.0,1,0.0,0,1,0.0
2000.0,24.0,14.0,1,1.0,5,0,1.0
1999.0,45.0,17.0,1,0.0,0,0,0.0
1998.0,9.0,14.0,1,0.0,0,1,1.0
1998.0,19.0,14.0,1,0.0,5,0,0.0
1997.0,24.0,14.0,1,0.0,5,0,0.0
1997.0,24.0,14.0,1,0.0,0,2,0.0
1997.0,41.0,18.0,1,0.0,5,0,1.0
1996.0,31.0,7.0,1,0.0,0,0,0.0
1996.0,8.0,19.0,1,0.0,0,1,0.0
1995.0,18.0,14.0,1,0.0,0,0,0.0
1994.0,35.0,14.0,1,0.0,0,2,0.0
1994.0,24.0,14.0,1,0.0,5,2,1.0
1993.0,24.0,14.0,1,1.0,5,2,0.0
1993.0,24.0,14.0,1,0.0,5,3,0.0
1993.0,29.0,16.0,1,0.0,0,0,0.0
1992.0,16.0,14.0,1,0.0,5,0,1.0
1992.0,24.0,15.0,1,0.0,5,3,0.0
1992.0,19.0,19.0,1,1.0,5,0,0.0
1991.0,65.0,14.0,1,0.0,5,1,1.0
1991.0,18.0,14.0,1,0.0,5,3,0.0
1990.0,25.0,16.0,1,0.0,0,0,0.0
1990.0,19.0,12.0,1,0.0,0,0,0.0
1990.0,30.0,14.0,1,1.0,0,3,0.0
1990.0,29.0,14.0,1,0.0,5,0,0.0
1989.0,31.0,14.0,1,0.0,0,0,0.0
1988.0,24.0,14.0,1,1.0,5,3,0.0
1988.0,20.0,17.0,1,0.0,5,0,0.0
1987.0,12.0,11.0,1,0.0,0,1,0.0
1987.0,24.0,14.0,1,0.0,5,3,0.0
1985.0,24.0,14.0,1,0.0,0,2,0.0
1985.0,33.0,12.0,1,0.0,5,3,1.0
1985.0,15.0,18.0,1,0.0,5,1,0.0
1984.0,24.0,14.0,1,0.0,0,0,0.0
1983.0,20.0,14.0,1,0.0,0,1,0.0
1983.0,24.0,17.0,1,0.0,5,2,0.0
1982.0,43.0,14.0,1,1.0,0,1,0.0
1981.0,24.0,15.0,1,0.0,5,2,0.0
1981.0,59.0,14.0,1,0.0,0,3,0.0
1981.0,24.0,14.0,1,1.0,0,2,0.0
1981.0,24.0,14.0,1,0.0,5,3,0.0
1980.0,24.0,22.0,1,1.0,5,3,1.0
1980.0,52.0,14.0,1,0.0,5,3,1.0
1978.0,27.0,16.0,1,0.0,5,2,0.0
1977.0,24.0,14.0,1,0.0,5,3,0.0
1977.0,24.0,14.0,1,0.0,5,3,0.0
1976.0,24.0,14.0,1,1.0,5,3,0.0
1976.0,10.0,14.0,1,0.0,0,3,0.0
1975.0,35.0,14.0,1,0.0,5,3,0.0
1975.0,10.0,14.0,1,0.0,0,1,0.0
1974.0,17.0,14.0,1,0.0,0,1,1.0
1974.0,11.0,14.0,1,0.0,0,1,0.0
1974.0,24.0,22.0,1,1.0,5,2,0.0
1974.0,33.0,14.0,1,0.0,5,1,0.0
1972.0,24.0,14.0,1,0.0,5,3,0.0
1972.0,24.0,14.0,1,0.0,0,2,0.0
1972.0,30.0,20.0,1,0.0,5,3,0.0
1970.0,24.0,14.0,1,1.0,5,2,0.0
1970.0,35.0,12.0,1,0.0,5,1,1.0
1969.0,15.0,9.0,1,0.0,0,0,0.0
1968.0,33.0,13.0,1,0.0,0,1,0.0
1968.0,35.0,15.0,1,0.0,5,1,0.0
1967.0,21.0,9.0,1,0.0,5,3,0.0
1967.0,26.0,17.0,1,0.0,0,2,0.0
1965.0,15.0,14.0,1,0.0,5,2,1.0
1965.0,8.0,15.0,1,0.0,5,3,0.0
1965.0,20.0,16.0,1,0.0,5,0,0.0
1964.0,29.0,22.0,1,1.0,0,1,0.0
1963.0,18.0,14.0,1,0.0,5,1,0.0
1963.0,27.0,12.0,1,0.0,5,2,0.0
1963.0,24.0,14.0,1,0.0,5,2,1.0
1962.0,24.0,12.0,1,1.0,5,2,0.0
1961.0,19.0,15.0,1,0.0,5,1,1.0
1961.0,24.0,14.0,1,1.0,0,3,0.0
1960.0,37.0,12.0,1,1.0,5,3,0.0
1960.0,24.0,12.0,1,1.0,5,2,0.0
1960.0,24.0,14.0,1,0.0,5,2,0.0
1960.0,20.0,14.0,1,0.0,5,2,0.0
1959.0,24.0,12.0,1,1.0,5,3,1.0
1959.0,21.0,14.0,1,1.0,0,3,0.0
1959.0,15.0,18.0,1,0.0,0,1,0.0
1959.0,24.0,14.0,1,0.0,0,3,0.0
1959.0,27.0,14.0,1,1.0,5,3,1.0
1959.0,33.0,17.0,1,0.0,0,3,1.0
1959.0,43.0,14.0,1,0.0,5,3,0.0
1959.0,24.0,14.0,1,0.0,5,2,0.0
1958.0,15.0,13.0,1,0.0,0,0,1.0
1958.0,24.0,14.0,1,1.0,5,1,0.0
1956.0,8.0,14.0,1,0.0,5,1,0.0
1955.0,24.0,14.0,1,0.0,5,1,0.0
1952.0,19.0,2.0,-1,0.0,5,2,1.0
1950.0,24.0,14.0,1,0.0,5,3,0.0
1950.0,11.0,14.0,1,0.0,0,1,0.0
1950.0,24.0,14.0,1,0.0,5,1,0.0
1948.0,24.0,14.0,1,1.0,0,3,1.0
1947.0,20.0,9.0,1,0.0,5,1,0.0
1946.0,24.0,14.0,1,1.0,5,2,0.0
1944.0,18.0,14.0,1,1.0,5,3,1.0
1942.0,24.0,14.0,1,0.0,5,3,0.0
1941.0,24.0,14.0,1,1.0,5,3,0.0
1941.0,34.0,14.0,1,0.0,5,2,0.0
1939.0,24.0,14.0,1,0.0,5,3,0.0
1937.0,18.0,17.0,1,0.0,5,1,1.0
1937.0,24.0,14.0,1,0.0,5,3,0.0
1937.0,24.0,22.0,1,1.0,5,3,0.0
1936.0,24.0,14.0,1,0.0,5,0,0.0
1936.0,24.0,14.0,1,0.0,5,3,0.0
1936.0,24.0,14.0,1,0.0,5,3,0.0
1935.0,24.0,14.0,1,1.0,5,3,0.0
1933.0,24.0,14.0,1,0.0,5,3,0.0
1933.0,24.0,14.0,1,0.0,5,3,0.0
1932.0,32.0,14.0,1,0.0,0,2,0.0
1932.0,24.0,14.0,1,0.0,5,2,1.0
1929.0,24.0,14.0,1,1.0,5,3,1.0
1928.0,24.0,14.0,1,0.0,5,3,1.0
1926.0,24.0,14.0,1,0.0,5,1,0.0
1922.0,24.0,14.0,1,0.0,0,3,0.0
1921.0,21.0,15.0,1,0.0,5,1,1.0
1919.0,24.0,17.0,1,0.0,5,1,0.0
1916.0,24.0,14.0,1,0.0,0,2,1.0
1915.0,24.0,14.0,1,0.0,5,3,0.0
1914.0,24.0,14.0,1,0.0,5,3,0.0
1914.0,24.0,15.0,1,0.0,0,2,0.0
1914.0,24.0,14.0,1,0.0,5,3,0.0
1911.0,23.0,18.0,1,0.0,5,3,0.0
1911.0,64.0,18.0,1,0.0,5,1,1.0
1906.0,24.0,14.0,1,1.0,5,3,0.0
1906.0,24.0,14.0,1,1.0,5,3,1.0
1899.0,24.0,14.0,1,0.0,5,0,1.0
1895.0,14.0,14.0,-1,0.0,5,1,1.0
1895.0,24.0,22.0,1,1.0,5,3,0.0
1891.0,24.0,14.0,1,0.0,5,1,0.0
1891.0,24.0,14.0,1,0.0,5,0,1.0
1887.0,24.0,14.0,1,0.0,5,1,1.0
1887.0,24.0,14.0,1,1.0,5,3,0.0
1885.0,24.0,14.0,1,0.0,5,0,1.0
1876.0,24.0,14.0,1,0.0,5,1,1.0
1874.0,24.0,14.0,1,0.0,5,1,1.0
1867.0,24.0,14.0,1,0.0,5,1,1.0
1867.0,24.0,14.0,1,1.0,5,3,1.0
1866.0,24.0,14.0,1,0.0,0,1,1.0
1849.0,24.0,14.0,-1,0.0,5,3,1.0
1848.0,24.0,14.0,-1,1.0,0,3,0.0
2023.0,65.0,17.0,1,0.0,0,1,0.0
2023.0,49.0,13.0,1,0.0,0,1,0.0
2023.0,20.0,15.0,1,0.0,0,2,0.0
2023.0,39.0,14.0,1,0.0,5,2,0.0
2023.0,8.0,14.0,1,0.0,5,2,0.0
2022.0,24.0,14.0,1,0.0,5,3,0.0
2022.0,16.0,17.0,1,0.0,0,0,0.0
2022.0,24.0,13.0,1,0.0,0,1,0.0
2022.0,12.0,15.0,1,0.0,0,3,0.0
2021.0,27.0,10.0,1,0.0,0,2,0.0
2021.0,26.0,14.0,1,0.0,5,0,0.0
2021.0,36.0,14.0,1,0.0,0,2,1.0
2021.0,21.0,11.0,1,0.0,0,1,0.0
2021.0,68.0,8.0,1,0.0,0,1,0.0
2020.0,31.0,15.0,1,0.0,0,0,0.0
2020.0,23.0,15.0,1,0.0,0,1,0.0
2020.0,63.0,15.0,1,0.0,0,1,1.0
2020.0,30.0,15.0,1,0.0,5,0,1.0
2020.0,16.0,17.0,1,1.0,0,0,0.0
2019.0,44.0,14.0,1,2.0,5,3,1.0
2019.0,40.0,11.0,1,0.0,0,0,0.0
2019.0,43.0,8.0,1,0.0,5,0,0.0
2019.0,32.0,17.0,1,0.0,5,3,0.0
2019.0,18.0,16.0,1,0.0,0,0,0.0
2019.0,24.0,14.0,1,0.0,5,2,0.0
2017.0,34.0,23.0,1,0.0,0,2,0.0
2017.0,24.0,15.0,1,0.0,5,1,0.0
2017.0,24.0,14.0,1,0.0,5,0,0.0
2017.0,17.0,13.0,1,0.0,0,0,0.0
2016.0,27.0,11.0,1,1.0,0,0,0.0
2016.0,31.0,16.0,1,0.0,5,2,0.0
2015.0,44.0,11.0,1,0.0,0,1,0.0
2015.0,24.0,14.0,1,0.0,5,2,0.0
2015.0,31.0,14.0,1,0.0,0,2,0.0
2015.0,23.0,14.0,1,0.0,5,2,0.0
2015.0,24.0,15.0,1,0.0,0,1,0.0
2015.0,35.0,6.0,-1,0.0,5,0,0.0
2014.0,24.0,14.0,1,1.0,5,2,0.0
2014.0,16.0,14.0,1,0.0,5,3,0.0
2014.0,24.0,16.0,1,1.0,0,3,0.0
2014.0,24.0,14.0,1,0.0,5,1,0.0
2014.0,24.0,14.0,1,0.0,0,1,0.0
2014.0,61.0,17.0,1,0.0,0,1,0.0
2014.0,40.0,15.0,1,0.0,0,1,0.0
2013.0,77.0,11.0,1,0.0,5,2,0.0
2013.0,74.0,11.0,1,0.0,5,1,1.0
2013.0,7.0,10.0,1,0.0,0,1,0.0
2013.0,50.0,11.0,1,0.0,5,3,0.0
2012.0,29.0,14.0,1,0.0,5,1,0.0
2012.0,27.0,14.0,1,1.0,5,3,0.0
2012.0,24.0,5.0,-1,1.0,5,2,0.0
2011.0,41.0,14.0,1,0.0,0,0,0.0
2011.0,17.0,14.0,1,0.0,5,1,1.0
2011.0,24.0,9.0,1,0.0,5,1,0.0
2011.0,58.0,15.0,1,0.0,5,3,0.0
2011.0,7.0,17.0,1,1.0,5,1,0.0
2010.0,24.0,14.0,1,0.0,5,0,0.0
2010.0,10.0,10.0,1,0.0,0,1,0.0
2010.0,9.0,19.0,1,0.0,5,1,0.0
2009.0,27.0,16.0,1,0.0,0,0,0.0
2008.0,24.0,14.0,1,1.0,5,2,0.0
2008.0,34.0,17.0,1,0.0,5,3,0.0
2008.0,40.0,16.0,1,0.0,0,0,0.0
2008.0,24.0,14.0,1,0.0,0,0,0.0
2008.0,66.0,7.0,1,0.0,0,1,1.0
2007.0,24.0,14.0,1,0.0,0,3,0.0
2007.0,42.0,10.0,1,0.0,5,0,0.0
2006.0,40.0,11.0,1,0.0,5,0,0.0
2006.0,15.0,16.0,1,0.0,0,2,0.0
2006.0,18.0,11.0,1,0.0,5,1,0.0
2005.0,35.0,14.0,1,0.0,5,3,0.0
2005.0,11.0,11.0,1,0.0,0,0,0.0
2005.0,24.0,18.0,1,0.0,0,3,0.0
2005.0,32.0,9.0,1,0.0,5,0,0.0
2005.0,24.0,14.0,1,0.0,5,2,0.0
2004.0,16.0,19.0,1,0.0,0,1,0.0
2004.0,24.0,9.0,1,0.0,5,3,0.0
2004.0,16.0,14.0,1,0.0,5,0,0.0
2004.0,24.0,14.0,1,0.0,5,1,0.0
2003.0,17.0,14.0,1,0.0,0,0,0.0
2003.0,17.0,13.0,1,0.0,0,0,0.0
2003.0,51.0,15.0,1,0.0,0,1,0.0
2003.0,50.0,8.0,1,0.0,0,0,0.0
2003.0,14.0,14.0,1,1.0,5,3,0.0
2002.0,34.0,10.0,1,0.0,0,1,0.0
2002.0,29.0,17.0,1,0.0,0,1,0.0
2002.0,24.0,14.0,1,0.0,5,3,1.0
2002.0,24.0,13.0,1,0.0,0,0,0.0
2001.0,10.0,18.0,1,0.0,0,1,1.0
2001.0,24.0,16.0,1,0.0,0,3,0.0
2001.0,24.0,14.0,1,0.0,5,3,0.0
2001.0,24.0,14.0,1,0.0,0,0,0.0
2001.0,12.0,14.0,1,1.0,5,3,0.0
2000.0,24.0,14.0,1,0.0,0,0,0.0
2000.0,24.0,14.0,1,0.0,0,2,0.0
1999.0,12.0,14.0,1,0.0,5,1,0.0
1999.0,41.0,6.0,-1,0.0,5,1,0.0
1999.0,24.0,14.0,1,1.0,0,3,0.0
1998.0,28.0,16.0,1,0.0,5,2,0.0
1998.0,20.0,9.0,1,0.0,5,0,1.0
1995.0,17.0,14.0,1,0.0,0,0,0.0
1995.0,14.0,9.0,1,0.0,0,0,0.0
1995.0,24.0,14.0,1,0.0,5,0,1.0
1995.0,29.0,15.0,1,0.0,5,3,1.0
1995.0,20.0,8.0,1,0.0,0,1,0.0
1994.0,24.0,14.0,1,0.0,5,1,1.0
1994.0,24.0,17.0,1,0.0,0,2,0.0
1994.0,33.0,16.0,1,0.0,5,1,0.0
1991.0,38.0,9.0,1,0.0,0,0,0.0
1991.0,22.0,14.0,1,0.0,5,0,0.0
1989.0,24.0,17.0,1,0.0,5,0,1.0
1989.0,16.0,15.0,1,0.0,0,0,0.0
1988.0,21.0,15.0,1,0.0,0,0,0.0
1988.0,27.0,9.0,1,0.0,0,0,0.0
1987.0,24.0,14.0,1,0.0,0,0,0.0
1986.0,23.0,14.0,1,0.0,0,0,0.0
1983.0,36.0,2.0,-1,1.0,5,2,0.0
1983.0,21.0,16.0,1,0.0,0,0,0.0
1982.0,24.0,11.0,1,0.0,0,3,0.0
1982.0,20.0,16.0,1,0.0,5,1,0.0
1981.0,24.0,14.0,1,0.0,5,3,0.0
1980.0,24.0,14.0,1,0.0,5,2,0.0
1980.0,61.0,14.0,1,0.0,5,2,0.0
1979.0,49.0,14.0,1,0.0,0,3,0.0
1978.0,24.0,14.0,1,0.0,5,3,0.0
1976.0,24.0,14.0,1,1.0,0,3,0.0
1975.0,19.0,13.0,1,0.0,5,0,0.0
1974.0,24.0,9.0,1,1.0,5,2,0.0
1974.0,24.0,14.0,1,0.0,0,0,0.0
1974.0,22.0,15.0,1,0.0,5,2,0.0
1974.0,24.0,14.0,1,0.0,5,1,1.0
1973.0,20.0,12.0,1,0.0,5,1,1.0
1973.0,24.0,14.0,1,0.0,5,3,0.0
1972.0,24.0,14.0,1,0.0,5,3,0.0
1968.0,43.0,15.0,1,1.0,5,3,0.0
1968.0,17.0,14.0,1,0.0,5,2,0.0
1968.0,24.0,14.0,1,0.0,5,3,0.0
1967.0,24.0,14.0,1,0.0,5,3,0.0
1966.0,29.0,14.0,1,0.0,5,2,0.0
1965.0,24.0,14.0,1,0.0,5,2,0.0
1965.0,24.0,14.0,1,0.0,5,1,0.0
1964.0,24.0,14.0,1,0.0,0,3,0.0
1964.0,13.0,14.0,1,0.0,5,3,1.0
1964.0,24.0,14.0,1,0.0,5,3,0.0
1964.0,17.0,11.0,1,0.0,5,1,0.0
1963.0,13.0,18.0,1,0.0,5,3,0.0
1963.0,24.0,14.0,1,0.0,5,1,0.0
1963.0,35.0,3.0,-1,0.0,5,2,0.0
1963.0,24.0,14.0,1,1.0,0,0,0.0
1963.0,24.0,14.0,1,1.0,5,2,0.0
1962.0,26.0,14.0,1,0.0,5,3,0.0
1962.0,24.0,14.0,1,0.0,0,1,0.0
1962.0,31.0,22.0,1,0.0,0,3,0.0
1962.0,24.0,14.0,1,0.0,5,2,0.0
1961.0,45.0,14.0,1,0.0,0,3,1.0
1961.0,24.0,14.0,1,0.0,5,2,0.0
1961.0,24.0,14.0,1,1.0,0,2,0.0
1961.0,24.0,14.0,1,0.0,5,2,0.0
1960.0,24.0,14.0,1,0.0,5,2,0.0
1960.0,24.0,16.0,1,0.0,0,1,0.0
1960.0,24.0,15.0,1,0.0,0,1,0.0
1960.0,16.0,13.0,1,0.0,0,1,0.0
1959.0,24.0,14.0,1,0.0,5,3,0.0
1959.0,24.0,14.0,1,0.0,5,3,1.0
1959.0,24.0,14.0,1,0.0,5,2,0.0
1959.0,24.0,14.0,1,0.0,5,2,0.0
1958.0,24.0,14.0,1,1.0,5,2,0.0
1958.0,32.0,14.0,1,0.0,5,3,1.0
1958.0,8.0,16.0,1,0.0,0,1,0.0
1958.0,24.0,14.0,1,0.0,5,2,1.0
1957.0,23.0,16.0,1,0.0,5,3,1.0
1957.0,17.0,11.0,1,0.0,0,1,0.0
1957.0,18.0,14.0,1,0.0,5,2,1.0
1955.0,22.0,18.0,1,0.0,5,0,1.0
1954.0,62.0,14.0,1,0.0,5,2,0.0
1954.0,24.0,14.0,1,0.0,5,1,0.0
1953.0,24.0,14.0,1,0.0,0,3,0.0
1952.0,25.0,14.0,1,0.0,5,2,0.0
1951.0,24.0,14.0,1,1.0,5,1,0.0
1951.0,19.0,12.0,1,0.0,5,0,0.0
1948.0,24.0,14.0,1,0.0,5,0,0.0
1948.0,24.0,14.0,1,0.0,5,0,0.0
1947.0,29.0,11.0,1,0.0,5,3,0.0
1947.0,24.0,14.0,1,1.0,5,2,0.0
1946.0,24.0,14.0,1,0.0,5,3,0.0
1944.0,24.0,14.0,1,1.0,5,0,1.0
1943.0,31.0,16.0,1,0.0,5,1,1.0
1942.0,24.0,14.0,1,1.0,5,0,0.0
1941.0,23.0,14.0,1,1.0,5,3,0.0
1941.0,24.0,12.0,1,1.0,0,2,0.0
1940.0,24.0,15.0,1,1.0,5,3,0.0
1940.0,24.0,14.0,1,1.0,5,3,0.0
1936.0,24.0,14.0,1,0.0,5,3,0.0
1936.0,13.0,18.0,1,0.0,5,1,1.0
1934.0,24.0,14.0,1,0.0,5,2,0.0
1933.0,17.0,14.0,1,0.0,5,3,0.0
1932.0,17.0,14.0,1,1.0,0,3,0.0
1931.0,18.0,14.0,1,0.0,5,1,1.0
1929.0,12.0,14.0,1,0.0,5,0,0.0
1929.0,27.0,14.0,1,0.0,0,3,0.0
1928.0,24.0,14.0,1,0.0,5,3,0.0
1927.0,24.0,11.0,1,0.0,5,0,0.0
1923.0,24.0,14.0,1,1.0,0,2,0.0
1922.0,24.0,14.0,1,1.0,0,2,0.0
1922.0,24.0,14.0,1,0.0,5,1,1.0
1922.0,24.0,14.0,1,1.0,5,1,0.0
1921.0,24.0,14.0,1,0.0,5,0,1.0
1920.0,24.0,14.0,1,0.0,5,3,0.0
1919.0,24.0,15.0,1,0.0,5,1,0.0
1916.0,24.0,6.0,-1,0.0,5,1,1.0
1915.0,24.0,14.0,1,0.0,5,2,1.0
1915.0,24.0,14.0,1,1.0,5,0,0.0
1915.0,24.0,14.0,1,1.0,5,2,0.0
1913.0,24.0,14.0,1,1.0,5,3,1.0
1913.0,24.0,14.0,1,0.0,0,3,1.0
1913.0,24.0,14.0,1,0.0,5,1,1.0
1912.0,24.0,14.0,1,0.0,5,3,0.0
1911.0,24.0,14.0,1,0.0,0,0,1.0
1911.0,22.0,14.0,1,1.0,5,3,0.0
1908.0,24.0,14.0,1,0.0,5,0,1.0
1907.0,24.0,11.0,1,0.0,5,1,0.0
1906.0,24.0,14.0,1,0.0,5,1,1.0
1904.0,24.0,14.0,1,0.0,5,3,1.0
1899.0,24.0,14.0,1,0.0,5,1,1.0
1898.0,24.0,14.0,1,1.0,0,3,1.0
1892.0,21.0,22.0,1,0.0,5,2,0.0
1889.0,24.0,14.0,1,0.0,5,3,1.0
1888.0,24.0,14.0,1,0.0,5,3,1.0
1885.0,24.0,18.0,1,0.0,5,1,0.0
1885.0,24.0,14.0,1,0.0,5,2,0.0
1882.0,24.0,14.0,1,0.0,5,3,0.0
1882.0,24.0,14.0,1,0.0,5,0,1.0
1880.0,24.0,14.0,1,1.0,5,3,1.0
1874.0,24.0,14.0,1,0.0,5,1,0.0
1864.0,24.0,14.0,1,0.0,5,3,0.0
1862.0,18.0,14.0,-1,0.0,5,3,1.0
1851.0,24.0,14.0,-1,0.0,0,3,0.0
1847.0,24.0,14.0,-1,0.0,0,1,0.0
1816.0,24.0,14.0,-1,0.0,0,1,1.0
2023.0,24.0,8.0,1,0.0,3,0,0.0
2022.0,50.0,10.0,1,0.0,0,1,0.0
2022.0,39.0,7.0,-1,0.0,5,1,1.0
2021.0,24.0,14.0,1,0.0,5,2,1.0
2021.0,17.0,19.0,1,1.0,5,0,0.0
2020.0,4.0,18.0,1,0.0,5,1,0.0
2020.0,12.0,13.0,1,1.0,0,0,0.0
2019.0,24.0,14.0,1,0.0,5,2,0.0
2019.0,17.0,17.0,1,0.0,5,0,0.0
2019.0,22.0,14.0,1,0.0,0,3,0.0
2019.0,28.0,14.0,1,0.0,0,0,0.0
2019.0,24.0,14.0,1,0.0,5,3,0.0
2019.0,32.0,17.0,1,0.0,5,1,0.0
2018.0,31.0,6.0,-1,1.0,5,3,0.0
2018.0,25.0,18.0,1,0.0,5,0,0.0
2018.0,24.0,10.0,1,0.0,0,1,0.0
2018.0,24.0,18.0,1,1.0,5,1,0.0
2017.0,13.0,14.0,1,0.0,5,0,0.0
2017.0,3.0,13.0,1,0.0,0,1,0.0
2017.0,14.0,14.0,1,0.0,0,1,0.0
2017.0,41.0,9.0,1,0.0,5,2,0.0
2017.0,24.0,17.0,1,0.0,0,1,0.0
2017.0,24.0,14.0,1,0.0,5,0,0.0
2017.0,21.0,17.0,1,0.0,0,1,0.0
2017.0,39.0,15.0,1,0.0,5,3,0.0
2017.0,24.0,14.0,1,1.0,0,3,0.0
2016.0,19.0,15.0,1,1.0,0,0,0.0
2016.0,24.0,14.0,1,1.0,5,3,0.0
2016.0,24.0,15.0,1,0.0,5,0,0.0
2016.0,24.0,14.0,1,0.0,0,1,0.0
2016.0,15.0,17.0,1,0.0,0,0,0.0
2016.0,69.0,10.0,1,0.0,5,3,1.0
2016.0,24.0,9.0,1,0.0,0,2,0.0
2015.0,26.0,14.0,1,0.0,5,2,0.0
2015.0,24.0,19.0,1,1.0,0,3,0.0
2015.0,16.0,17.0,1,0.0,0,1,0.0
2015.0,57.0,5.0,-1,1.0,5,3,0.0
2014.0,18.0,16.0,1,0.0,0,0,0.0
2014.0,24.0,14.0,1,0.0,0,0,0.0
2014.0,7.0,15.0,1,0.0,0,1,0.0
2014.0,24.0,7.0,1,0.0,0,0,0.0
2014.0,43.0,15.0,1,0.0,5,0,0.0
2013.0,24.0,23.0,1,0.0,0,1,0.0
2013.0,63.0,15.0,1,0.0,0,1,0.0
2013.0,34.0,14.0,1,0.0,5,3,0.0
2012.0,21.0,16.0,1,0.0,0,0,0.0
2012.0,31.0,14.0,1,0.0,0,1,0.0
2012.0,24.0,14.0,1,0.0,5,0,0.0
2012.0,22.0,15.0,1,0.0,0,0,0.0
2011.0,38.0,15.0,1,0.0,5,0,1.0
2011.0,30.0,16.0,1,0.0,5,1,1.0
2011.0,24.0,13.0,1,0.0,0,0,0.0
2010.0,24.0,22.0,1,1.0,5,2,0.0
2010.0,20.0,12.0,1,0.0,5,3,0.0
2010.0,19.0,18.0,1,0.0,0,0,0.0
2010.0,68.0,16.0,1,0.0,0,0,0.0
2010.0,24.0,14.0,1,0.0,5,1,0.0
2009.0,14.0,6.0,-1,0.0,5,0,0.0
2009.0,31.0,9.0,1,0.0,0,0,0.0
2008.0,10.0,14.0,1,0.0,5,0,0.0
2008.0,47.0,14.0,1,0.0,0,1,0.0
2008.0,17.0,14.0,1,0.0,0,3,0.0
2008.0,24.0,14.0,1,1.0,5,1,0.0
2007.0,24.0,14.0,1,0.0,5,1,0.0
2007.0,24.0,7.0,1,0.0,5,1,0.0
2007.0,24.0,10.0,1,0.0,0,1,0.0
2007.0,24.0,14.0,1,0.0,5,0,0.0
2007.0,24.0,6.0,1,0.0,5,0,0.0
2006.0,37.0,14.0,1,0.0,5,0,0.0
2006.0,15.0,14.0,1,0.0,0,0,0.0
2006.0,49.0,10.0,1,0.0,0,1,0.0
2006.0,13.0,15.0,1,0.0,0,1,0.0
2005.0,24.0,15.0,1,0.0,0,0,0.0
2005.0,57.0,15.0,1,0.0,5,3,0.0
2005.0,68.0,16.0,1,0.0,0,0,0.0
2004.0,50.0,16.0,1,0.0,0,3,1.0
2004.0,21.0,15.0,1,0.0,5,1,1.0
2004.0,9.0,14.0,1,1.0,0,1,0.0
2003.0,21.0,14.0,1,0.0,5,2,1.0
2003.0,21.0,14.0,1,0.0,0,0,0.0
2003.0,22.0,13.0,1,0.0,0,1,0.0
2002.0,25.0,14.0,1,0.0,5,3,0.0
2002.0,14.0,12.0,1,0.0,0,0,0.0
2002.0,35.0,13.0,1,0.0,0,0,0.0
2002.0,24.0,14.0,1,0.0,0,0,0.0
2002.0,24.0,7.0,1,0.0,0,0,0.0
2001.0,24.0,14.0,1,1.0,5,3,0.0
